,발전량,센서풍속,발전기전류A,발전기전류B,발전기전류C,기어오일온도,발전기출력,발전기속도,내부온도,냉각수온도,하이드로릭오일온도,피치압력,로터속도,권선온도A,권선온도B,권선온도C,변압기온도BUS,변압기온도A,변압기온도B,변압기온도C,발전기전압A,발전기전압B,발전기전압C,발전기운전상태
2020-02-10 4:57,0,4.420000076,51.96666667,53.36666667,56.98333333,50.58333333,61.91000029,1202.445007,9,32.11666667,26,190.579999,9.926666466,46.25,46,46,34.03333333,47,51,48,398.6666667,400,398,Run
2020-02-10 4:58,2,4.320000172,67.41666667,68.38333333,72.2,50.13333333,80.90999978,1201.326683,9,33,26,189.0616648,9.918333165,46.95,46,46,35,47,51,48,398.95,400,398,Run
2020-02-10 4:59,1,4.079999924,35.36666667,36.48333333,39.81666667,50,40.13499966,1194.658337,9,33.53333333,26,192.8116656,9.869999822,47,46,46,35.03333333,47,51,48,398.5666667,400,398,Run
2020-02-10 5:00,1,4.28000021,81.25,82.75,86.83333333,50,97.84166689,1205.618321,9,34,26,191.2400004,9.963333193,47,46,46,36,47,51,48,398.8833333,400,398.1833333,Run
2020-02-10 5:01,1,3.930000067,70.85,73.31666667,76.8,50,86.5599994,1199.14998,9,34.5,26,187.8616689,9.916666571,47,46,46.11666667,35.96666667,47,51,48,398.7666667,400,398.0833333,Run
2020-02-10 5:02,2,4.579999924,75.2,76.66666667,80.96666667,50,91.05166702,1209.760016,9,32.78333333,26,191.9450007,10.01000004,47,46.85,47,34.18333333,47,51,48,398.6333333,400,398,Run
2020-02-10 5:03,1,3.539999962,41.4,42.4,46.08333333,50,46.5649992,1197.876674,9,31.11666667,26,193.9816655,9.893333181,47,47,47,32.91666667,47,51,48,398.15,399.9166667,398,Run
2020-02-10 5:04,1,4.46999979,41.58333333,43.33333333,46.78333333,50,48.65666618,1198.973311,9,31,26,191.1466672,9.90166653,47,47,47,33,47,51,48,398.35,399.9166667,398,Run
2020-02-10 5:05,0,3.269999981,21.3,21.6,24.56666667,50,17.47166653,1197.163326,9,31.8,26,191.0866681,9.909999736,47,47,47,33.63333333,47,51,48,398,400,398,Run
2020-02-10 5:06,0,3.829999924,55.51666667,55.48333333,58.76666667,50,56.10333357,1206.231661,9,32.21666667,26,191.7850001,9.96666654,47,47,47,34.21666667,47,51,48,398.4166667,400,398,Run
2020-02-10 5:07,1,3.920000076,28.31666667,28.71666667,31.58333333,50,24.96333327,1193.391679,9,33,26,192.0266683,9.86333313,47,47,47,35,47,51,48,398.7166667,400,398,Run
2020-02-10 5:08,1,3.869999886,32.76666667,33.68333333,37.85,50,36.14499969,1200.071688,9,33.53333333,26,186.6283346,9.921666368,47.4,47,47,35.05,47,51,48,398.3666667,400,398,Run
2020-02-10 5:09,1,3.710000038,58.38333333,60.15,63.51666667,50,69.83833307,1199.583321,9,34,26,195.8900002,9.918333181,47.8,47,47,36,47,51,48,398.2833333,400,398,Run
2020-02-10 5:10,1,4.010000229,47.58333333,48.98333333,52.7,50,55.29000034,1198.596657,9,34.43333333,26,191.7116653,9.908333143,48,47,47.08333333,35.71666667,47,51,48,398.3833333,400,398,Run
2020-02-10 5:11,1,4.630000114,70.51666667,72.18333333,75.8,50,85.11833407,1203.111658,9,32.85,26,189.8466652,9.953333394,48,47,47.95,34.01666667,47,50.88333333,48,398.5,400,398,Run
2020-02-10 5:12,2,4.349999905,99.88333333,101.1333333,105.1833333,50,120.4283328,1231.286678,9,31.13333333,26,191.629998,10.16999985,48.16666667,47.95,48,33,47,50.86666667,48,398.7833333,400,398.5,Run
2020-02-10 5:13,2,4.940000057,95.21666667,96.31666667,99.51666667,50,113.4899996,1256.640019,9,31.28333333,26,190.1933301,10.3583333,48.2,48,48,33.76666667,47,50.5,48,398.9166667,400.0833333,398.55,Run
2020-02-10 5:14,2,4.460000038,146.3166667,147.2333333,150.3833333,50,176.2699994,1316.803341,9,32.11666667,26,191.995001,10.87666666,49,48,48,34.78333333,47,50.56666667,48,399.5833333,400.3333333,399.0833333,Run
2020-02-10 5:15,3,5.679999828,105.2666667,106.4333333,110.7333333,50,127.3900005,1229.388344,9,33,26,190.2350001,10.18166674,49,48,48,35.36666667,47,50.78333333,48,399,400,398.6833333,Run
2020-02-10 5:16,2,5.059999943,72.61666667,74.25,78.15,50,85.21166635,1212.091671,9,33.96666667,26,192.2083336,10.01833344,49,48,48,36,47,50.23333333,48,399,400,398.2,Run
2020-02-10 5:17,1,5.909999847,127.0166667,127.8833333,131.8333333,50,152.9299994,1309.171663,9,34.43333333,26,193.6449979,10.78333343,49,48.03333333,48,36.26666667,47,50.36666667,48,399.65,400.3666667,399,Run
2020-02-10 5:18,3,5.480000019,123.6166667,125.15,128.6833333,50,149.9216667,1246.801685,9,33.18333333,26,192.7050006,10.31999997,49,49,48.86666667,34.93333333,47,50.5,48,399.1666667,400.2166667,398.6833333,Run
2020-02-10 5:19,2,4.670000076,108.0666667,109.6,112.3166667,50,129.0666674,1307.965011,9,31.46666667,26,189.2449994,10.77500003,49,49,49,33.3,47,50.28333333,48,399.6666667,400.6666667,399.0333333,Run
2020-02-10 5:20,1,5.039999962,33.85,35.38333333,38.18333333,50,38.17166657,1202.66167,9,31,26,195.1466672,9.959999911,49,49,49,33,47,50.23333333,48,399,400,398.8666667,Run
2020-02-10 5:21,1,5.039999962,33.96666667,35.2,38.66666667,50,38.79333302,1200.788318,9,31.78333333,26,188.9333316,9.924999714,49,49,49,33.61666667,47,50.58333333,48,399,400,398.3333333,Run
2020-02-10 5:22,1,5.489999771,68.45,70.43333333,73.93333333,50,83.00333366,1200.413336,9,32.3,26,191.6499985,9.933333127,49,49,49,34.21666667,47,50.38333333,48,399,400,398,Run
2020-02-10 5:23,1,5.130000114,34.11666667,35.8,39.25,50,39.52833338,1196.265011,9,33,26,193.6616681,9.881666581,49.78333333,49,49,35,47,50.25,48,399,400,398,Run
2020-02-10 5:24,1,5.579999924,96.43333333,98.36666667,102.45,50,116.7566651,1242.993321,9,33.7,26,189.473335,10.25666674,50,49,49,35.61666667,47,50.55,48,399.0666667,400.0333333,398.4833333,Run
2020-02-10 5:25,4,5.329999924,229.8,230.45,234.5666667,50,278.1266652,1532.248354,9,34.28333333,26,191.4733327,12.64166676,49.91666667,49.08333333,49.53333333,36.95,47,50.5,48,400.3833333,400.8333333,399.4,Run
2020-02-10 5:26,3,5.590000153,71.36666667,72.95,76.23333333,50.41666667,84.91166732,1221.378328,9,34.1,26,192.4133347,10.10666672,50,49.85,50,35.5,47,50.28333333,48,399.0666667,400.2166667,398.3666667,Run
2020-02-10 5:27,1,5.220000267,83.25,84.88333333,88.76666667,50,100.5483321,1212.37667,9,32.18333333,26,193.6166662,10.01500001,50,50,50,33.63333333,47,50.11666667,48,398.9333333,400,398.4166667,Run
2020-02-10 5:28,2,5.480000019,91.23333333,93.05,96.65,50,110.3150005,1208.269987,9,31,26,188.1866664,9.978333378,50,50,50,33.03333333,47,50.35,48,398.9166667,400,398.1666667,Run
2020-02-10 5:29,2,5.400000095,94.4,96.4,98.95,50,111.6466678,1254.26166,9,31.45,26,195.178333,10.34166671,50.36666667,50,50,33.91666667,47,50.36666667,48,399.3666667,400.1166667,398.95,Run
2020-02-10 5:30,2,5.449999809,162.4333333,163.6166667,167.35,50,196.4899985,1356.37333,9,32.28333333,26,196.5666662,11.16166666,50.75,50,50,34.78333333,47,50.05,48,399.85,400.7333333,399.1666667,Run
2020-02-10 5:31,3,5.980000019,80,81.3,84.81666667,50,95.98999983,1261.859985,9,33.21666667,26,198.3633354,10.46333338,50.88333333,50,50,35.3,47,50.31666667,48,399.45,400.3666667,398.6166667,Run
2020-02-10 5:32,1,5.360000134,92.98333333,94.55,98.68333333,50,112.5966678,1203.980013,9,34,26.86666667,194.8100006,9.95499994,50.45,50,50,36.16666667,47,50.08333333,48,399,400,398.0666667,Run
2020-02-10 5:33,3,5.670000076,140.2833333,141.4666667,145.1166667,50,169.1500001,1289.34,9,34.58333333,27,191.5066663,10.64166675,50.5,50.11666667,50.11666667,36.5,47,50,48,399.4166667,400.3333333,398.95,Run
2020-02-10 5:34,4,5.849999905,230.05,230.4833333,234.65,50.21666667,278.2299993,1473.235006,9,33.08333333,27,190.6633336,12.11666667,51,50.35,51,35.16666667,47,50.16666667,48,400.5166667,400.8666667,399.7333333,Run
2020-02-10 5:35,5,6.460000038,250.45,251.1,255.2833333,51,303.1316638,1435.425004,9,31.55,27,193.4549978,11.86500012,51.25,51,51,34,47,50.16666667,48,400.5,400.9166667,399.6,Run
2020-02-10 5:36,4,6.550000191,180.9,182.15,185.8666667,51,218.8316671,1397.406657,9,31.36666667,27,193.0366664,11.54833336,51.1,51,51,34.1,47,50,48,400.4333333,401,399.4333333,Run
2020-02-10 5:37,3,5.590000153,137.95,139.8166667,143.8166667,51,167.4749991,1235.068339,9,32.46666667,27,190.2299998,10.22166672,51.86666667,51.05,51,35.05,47,50.26666667,48,399.2666667,400.45,399.0666667,Run
2020-02-10 5:38,3,6.599999905,145.6833333,147.1,150.8,51,176.9033323,1319.946676,9,33.53333333,27,190.6366653,10.91166665,51.96666667,51.78333333,51.78333333,36,47,50.48333333,48,400.2,400.9166667,399.4333333,Run
2020-02-10 5:39,5,7.010000229,293.7333333,294.6833333,298.65,51,354.8166616,1581.533337,9,34.45,27,191.9416662,12.98500015,52.03333333,51.86666667,52,37.13333333,47,50.2,48,400.6666667,401,399.8333333,Run
2020-02-10 5:40,6,7.070000172,291.3666667,292.0333333,296.1,51,352.5550008,1563.125016,9,34.01666667,27,193.823333,12.91000012,52.03333333,52,52,36.38333333,47,50.38333333,48,400.6666667,401,399.7666667,Run
2020-02-10 5:41,8,7.420000076,422.7833333,423.0166667,427.2,51.53333333,510.4300028,1774.114998,9.083333333,32.46666667,27,190.0466672,14.64500009,52.78333333,52,52.53333333,35.16666667,47,50.93333333,48,400.9833333,401.1666667,400.2,Run
2020-02-10 5:42,7,7.460000038,286.85,287.4166667,291.8,52,347.4116679,1602.063338,9.466666667,31.21666667,27,193.1683334,13.25500002,53.05,52.95,53,34,47,51,48,400.55,401,399.7833333,Run
2020-02-10 5:43,4,6.509999752,216.95,218.1,222.1,52,262.9000003,1433.153328,9.116666667,31.78333333,27,190.2683327,11.82666661,53.21666667,53,53,34.88333333,47,51,48,400.1333333,401,399.3333333,Run
2020-02-10 5:44,4,6.409999847,132.0166667,133.9333333,137.2666667,52,160.6566667,1254.531677,9,32.96666667,27,192.4116669,10.41999981,53.86666667,53,53,35.45,47,51,48,399.5666667,400.8833333,399.1333333,Run
2020-02-10 5:45,2,6.190000057,146.0666667,147.2666667,151.0333333,52,177.0383348,1352.349986,9,33.95,27,190.2666667,11.13833338,53.66666667,53,53,36.28333333,47,51,48,399.8666667,400.6833333,399.3666667,Run
2020-02-10 5:46,3,6.639999866,153.4166667,154.8333333,158.6,52,185.2999957,1323.669991,9,34.58333333,27,190.2566673,10.89000006,53.81666667,53.11666667,53,36.55,47,51,48,399.7666667,400.6833333,399.1333333,Run
2020-02-10 5:47,6,6.679999828,301.1,301.0833333,305.2333333,52,365.5600006,1573.355019,9,33.23333333,27,192.7933347,13.02166665,54,53.33333333,53.96666667,35.46666667,47,51,48,400.05,401,399.3833333,Run
2020-02-10 5:48,4,6.320000172,134.5166667,135.7833333,139.2333333,52,163.0283361,1336.576672,9.366666667,31.7,27,192.3016655,11.03166656,54.08333333,54,54,33.81666667,47,51,48,400.1,400.6666667,399.5166667,Run
2020-02-10 5:49,4,6.369999886,245.3333333,245.7,249.9,52,296.7383347,1521.126666,9.866666667,31.05,27,191.4266665,12.58333333,54.08333333,54,54,33.91666667,47,51,48,400.4833333,400.95,399.5333333,Run
2020-02-10 5:50,3,6.800000191,108.8666667,110.3,113.95,52,130.8383326,1259.556651,9.166666667,32.13333333,27,190.7983315,10.40666676,54.58333333,54,54,34.91666667,47,51,48,399.4166667,400.5333333,399.1666667,Run
2020-02-10 5:51,3,6.920000076,121.6166667,122.85,126.4333333,52,147.1500034,1297.743337,9,33.05,27,195.4100004,10.69333336,54.66666667,54,54,35.3,47,51,48,399.6833333,400.8333333,399.4666667,Run
2020-02-10 5:52,3,6.519999981,197.9666667,198.9,202.5166667,52,239.0949975,1368.898332,9,34,27,190.5666656,11.28333329,54.45,54.25,54.11666667,36.45,47,51,48,400.3166667,401.0833333,399.5666667,Run
2020-02-10 5:53,5,7.150000095,290.0333333,290.1666667,294.9833333,52,350.7500005,1572.460008,9,34.66666667,27,192.5566645,13.00833333,55,54.45,55,36.86666667,47,51,48,400.25,401,399.6333333,Run
2020-02-10 5:54,5,6.150000095,202.45,203.4833333,207.7666667,52,245.4916672,1386.151656,9.366666667,33.26666667,27,189.6533323,11.3783332,55.08333333,55,55,35.2,47,51,48,399.7833333,400.8166667,399.3666667,Run
2020-02-10 5:55,4,6.829999924,214.35,215.4,219.3,52,259.521669,1384.301687,10,31.71666667,27,191.5966667,11.48333322,55.28333333,55,55,34.21666667,47,51,48,400.25,401,399.4666667,Run
2020-02-10 5:56,4,7.019999981,215,215.9,219.9,52,260.053329,1495.061672,10,31.2,27,192.4966662,12.27166669,55.5,55.11666667,55,34.03333333,47,51,48,400.55,401,399.55,Run
2020-02-10 5:57,7,6.860000134,398.4,397.9333333,402.7333333,52,481.2133311,1872.226658,9.5,32.28333333,27,189.8216662,15.49166681,56,55.33333333,55.78333333,35.36666667,47,51,48,401.5,401.1666667,400.0833333,Run
2020-02-10 5:58,6,6.440000057,174.3,175.6666667,179.5,52,212.0366678,1349.483341,9.216666667,33.36666667,27,190.1933332,11.18833324,56,56,56,36,47,51,48,400.1,400.6666667,399.3833333,Run
2020-02-10 5:59,3,5.860000134,143.9166667,145.55,148.45,52,172.7583324,1342.086684,9.25,34.36666667,27,194.0183324,11.08166661,56,56,56,36.7,47,51,48,400.5166667,401,399.5833333,Run
2020-02-10 6:00,3,6.75,182.95,183.9833333,187.4,52,220.8166664,1406.923344,9.116666667,34.01666667,27,190.3033325,11.58999996,56.33333333,56,56,35.78333333,47,51,48,400.0333333,400.6666667,399.5333333,Run
2020-02-10 6:01,5,6.880000114,180.4833333,181.7,185.6166667,52,219.1966677,1297.456679,9.85,32.4,27,194.3849981,10.75499999,56.6,56,56,34.55,47,51,48,399.85,400.6,399.4166667,Run
2020-02-10 6:02,2,6.809999943,174.0333333,175.25,179.15,52,211.1733307,1299.631669,10,31.13333333,27,189.1300013,10.73000005,56.83333333,56.23333333,56.11666667,33.5,47,51,48,399.9166667,400.7666667,399.3333333,Run
2020-02-10 6:03,4,6.050000191,163.5333333,164.7166667,168.1333333,52,197.7116657,1294.214998,9.916666667,31.71666667,27,193.7133311,10.67,57,56.36666667,57,34.45,47,51,48,399.8166667,400.9666667,399.2666667,Run
2020-02-10 6:04,3,7.099999905,119.6166667,121.4166667,125.1333333,52,145.1116669,1227.533346,9.883333333,32.88333333,27,193.7083328,10.11833337,57,57,57,35.11666667,47,51,48,399.2833333,400.75,399.0333333,Run
2020-02-10 6:05,3,6.619999886,183.2333333,184.9166667,188.3,52,221.9899989,1373.746647,9.316666667,33.86666667,27,191.9083313,11.31166674,57,57,57,36.46666667,47,51,48,400.7,401,399.7,Run
2020-02-10 6:06,3,6.699999809,154.1,155.3,159.1333333,52,186.9750003,1356.785002,9.533333333,34.58333333,27,188.448332,11.22833323,57,57,57,36.71666667,47,51,48,400.05,400.8833333,399.3333333,Run
2020-02-10 6:07,3,6.809999943,156.9833333,158.3333333,162.4333333,52,190.3283328,1310.881649,9.233333333,33.46666667,27,191.2900007,10.81166665,57.43333333,57,57,35.46666667,47,51,48,400.1833333,400.8833333,399.3333333,Run
2020-02-10 6:08,2,6.539999962,74.66666667,76.6,79.96666667,52,90.89166807,1211.843321,9.5,32.01666667,27,190.2599998,9.988333241,57.38333333,57,57,33.51666667,47,51,48,399.0333333,400.2666667,398.8666667,Run
2020-02-10 6:09,2,5.800000191,116.8166667,118.45,122.0333333,52,141.2450003,1229.683323,9.833333333,31,27,188.2500008,10.16666671,57.5,57,57,33.36666667,47,51,48,399.1333333,400.4666667,398.9666667,Run
2020-02-10 6:10,3,6.819999695,133.8666667,135.55,139.2166667,52,162.1150003,1259.944999,9.65,31.8,27,189.0849983,10.39500001,57.88333333,57,57,34.2,47,51,48,399.2666667,400.35,399,Run
2020-02-10 6:11,5,7,284.4666667,284.9,288.9833333,52,343.6966688,1534.063342,9.683333333,32.7,27,192.1999992,12.58833337,57.86666667,57.61666667,57.61666667,35.86666667,47,51,48,400.6666667,400.8666667,399.7166667,Run
2020-02-10 6:12,5,6.800000191,203.05,204.1333333,208.2666667,52,245.7850005,1403.196667,9.616666667,33.7,27,191.5766665,11.65,58,58,58,36.78333333,47,51,48,399.75,400.5333333,399.2333333,Run
2020-02-10 6:13,3,5.809999943,158.8333333,160.3,164.0166667,52,192.264997,1297.968349,9.5,34.6,27,190.3383306,10.65499994,58.08333333,58,58,36.96666667,47,51,48,399.6166667,400.25,398.7833333,Run
2020-02-10 6:14,5,6.940000057,254.8,255.55,259.6166667,52,308.756663,1467.179993,9.366666667,33.45,27,192.4866648,12.11833337,58.7,58,58,35.7,47,51,48,400.7833333,400.8666667,399.7,Run
2020-02-10 6:15,5,6.340000153,266.3666667,267.1166667,271.2833333,52,322.6749982,1608.003326,9.833333333,32.01666667,27,192.4099991,13.27666666,58.5,58.5,58.36666667,34.55,47,51,48,400.5,400.75,399.4166667,Run
2020-02-10 6:16,5,6.590000153,330.75,331.6666667,335.5833333,52.28333333,399.3533318,1609.210002,10,31,27,192.1150012,13.25999988,59,58.53333333,59,34.45,47,51,48,400.1833333,400.8,399.3,Run
2020-02-10 6:17,6,7.010000229,259.2,260.0666667,264.2833333,53,313.4799988,1568.764992,10,31.98333333,27,191.1383331,12.94333344,59.31666667,59,59,35.21666667,47,51,48,400.5166667,400.8666667,399.5166667,Run
2020-02-10 6:18,7,7,323.6833333,324.1333333,328.5333333,53,390.3050034,1722.736664,9.916666667,33,27,193.1383326,14.2483333,59.36666667,59,59,36.2,47,51,48,400,401,399.0833333,Run
2020-02-10 6:19,6,7.130000114,300.7666667,301.5833333,305.6833333,53,363.8233337,1537.163332,9.833333333,33.95,27,190.5299993,12.6716667,59.31666667,59,59,37.28333333,47,51,48,400.35,400.8,399.4333333,Run
2020-02-10 6:20,6,7.039999962,244.7833333,245.5833333,249.95,53,296.4399984,1606.108333,9.316666667,34.68333333,27,193.6616666,13.28500002,59.71666667,59,59,37.08333333,47,51,48,400.1666667,400.8,399.3333333,Run
2020-02-10 6:21,4,6.460000038,213.3666667,214.6833333,218.3,53,257.9600004,1412.076662,9.75,32.83333333,27,190.6283353,11.58333333,59.45,59,59,35.13333333,47,51,48,400.35,401,399.5166667,Run
2020-02-10 6:22,6,6.869999886,335.6166667,336.1166667,340.2833333,53,405.6450012,1693.069999,10,31.21666667,27,191.0333323,13.98499994,59.05,59,59,34.05,47,51,48,400.7,400.9166667,399.7,Run
2020-02-10 6:23,6,6.210000038,364.2666667,364.45,368.4833333,53,439.9850029,1731.555011,10,31.28333333,27,190.9149999,14.24333337,59,59,59,34.7,47,51,48,400.9166667,401,399.9166667,Run
2020-02-10 6:24,8,6.760000229,361.2333333,361.7,365.7666667,53,435.6866742,1728.436664,9.616666667,32.3,27,191.1016665,14.2866667,59,59,59,36.01666667,47,51,48,400.15,400.6166667,399.2333333,Run
2020-02-10 6:25,8,7.119999886,370.4166667,370.6166667,374.6166667,53.78333333,447.4766652,1743.703341,9.45,33.28333333,27,193.0516683,14.40333331,58.91666667,59,59,36.86666667,47,51,48,400.7166667,400.8833333,399.7166667,Run
2020-02-10 6:26,7,6.809999943,381.5833333,382.2833333,386.1833333,54,461.0633316,1712.144995,9.05,34.28333333,27,191.8633311,14.10000002,58.63333333,59,59,37.88333333,47,51,48.06666667,400.7333333,400.7333333,399.7333333,Run
2020-02-10 6:27,9,7.739999771,425.6166667,425.9166667,430,54,513.9166651,1876.803343,9,34.18333333,27,188.8450033,15.51500015,58.95,59,59,37.01666667,47,51,48.48333333,400.95,401,399.9166667,Run
2020-02-10 6:28,8,7.860000134,392.5333333,392.8333333,396.9833333,54,473.4916641,1800.771672,9.966666667,32.18333333,27,193.0816673,14.84999994,58.5,59,59,35.18333333,47,51,48.38333333,400.65,401,399.85,Run
2020-02-10 6:29,9,7.950000286,506.3166667,505.8333333,509.9166667,54,610.9350011,1924.788326,10,31,27,190.8416679,15.89833368,58.46666667,59,59,34.7,47,51,48.51666667,401.55,401,400.25,Run
2020-02-10 6:30,11,7.889999866,543.7166667,543.25,547.1666667,54.45,656.3600072,1924.610016,10,31.81666667,27,193.0633321,15.89666686,59.13333333,59,59,36.2,47,51,49,401.3833333,401,400.0833333,Run
2020-02-10 6:31,10,7.400000095,488.0666667,487.9166667,491.95,55,588.9399933,1900.121655,9.466666667,33.11666667,27,191.7566671,15.69333363,59.11666667,59,59,37.2,47,51,49,401.3333333,401,400,Run
2020-02-10 6:32,10,7.389999866,521.65,521.2833333,525.5166667,55,629.2016693,1916.458327,9.116666667,34.2,27,191.5483368,15.84166719,58.96666667,59,59,38.15,47,51,49,401.0166667,400.9333333,399.85,Run
2020-02-10 6:33,12,7.869999886,502.6333333,502.9,507.1,55,603.8516647,1928.504989,9.516666667,34.53333333,27,190.1149991,15.9516662,59.53333333,59,59.28333333,37.88333333,47,51,49,400.7833333,400.8833333,399.8,Run
2020-02-10 6:34,9,7,595.7666667,600.2,613.7833333,55,723.0916687,1927.429999,10,32.66666667,27,196.6766663,15.88833348,59.35,59.4,59.21666667,35.41666667,47,51,49,400.4833333,400.4333333,399.7,Run
2020-02-10 6:35,12,7.78000021,553.2666667,556.4833333,570.6833333,55.45,672.2550008,1948.523324,10,31.13333333,27,197.7716647,16.1166667,59.46666667,59,59,34,47,51,49,400.25,400.5,399.3833333,Run
2020-02-10 6:36,7,7.070000172,307.3666667,308.85,323.3,55.71666667,374.721669,1625.283317,10,31.2,27,192.5066689,13.45500005,59.26666667,59,59,34.2,47,51,49,400.75,400.8833333,399.8333333,Run
2020-02-10 6:37,8,7.609999657,415.7333333,418.0166667,431.8333333,55,506.1133352,1788.816675,9.75,32,27,190.4699992,14.75833313,59,59,59,35,47,51,49,400.6833333,400.6166667,399.9833333,Run
2020-02-10 6:38,8,7.139999866,340.8333333,344.0166667,358.0333333,55,415.9133301,1763.431669,9.5,32.8,27.36666667,191.5966677,14.56000009,59,59,58.88333333,35.61666667,47,51,49,399.6833333,400.2833333,399.15,Run
2020-02-10 6:39,6,7.420000076,261.25,264.0333333,277.4333333,55,319.7333328,1679.118323,9.333333333,33.36666667,27.16666667,190.6916682,13.9133335,59,58.25,58.7,36,47,51,49,399.95,400.3,399.1166667,Run
2020-02-10 6:40,4,6.590000153,205.95,208.3333333,220.5333333,55,251.1533346,1522.805003,9.483333333,34.03333333,27.55,190.9933327,12.55166647,58.75,58.55,58.05,36.61666667,47,51.25,49,399.7166667,400,399.1333333,Run
2020-02-10 6:41,5,6.710000038,265.9166667,268.25,281.75,55,325.0399999,1675.883335,9.283333333,34.51666667,27.33333333,192.7950005,13.845,58.58333333,58.33333333,58.16666667,36.35,47.36666667,51.61666667,49,399.75,400.1666667,398.9166667,Run
2020-02-10 6:42,5,6.28000021,198.8666667,200.2666667,213.5666667,55,242.5666697,1539.333331,9.833333333,32.35,27.11666667,193.124998,12.7116666,58.8,58,58,34.1,48,52,49,399.7833333,400.0833333,399.05,Run
2020-02-10 6:43,4,6.190000057,203.3666667,205.8166667,217.1166667,55,247.4883326,1503.843321,10,31,27.11666667,190.9400004,12.43333308,58.55,58,58,33.13333333,48,52,49,399.1666667,400,398.75,Run
2020-02-10 6:44,4,5.659999847,243.8166667,245.9,258.5166667,55,296.5816696,1520.705005,9.616666667,31.21666667,27.4,192.1616679,12.54833312,58.35,58,58,34.05,48,52,49,399.4166667,400.0833333,398.8833333,Run
2020-02-10 6:45,6,5.900000095,299.6166667,302.3166667,314.8666667,55,364.7500005,1690.18834,9.233333333,32.05,27.21666667,190.2633326,13.95000003,58.61666667,58,58,35,48,52,49,399.3166667,399.8333333,398.6,Run
2020-02-10 6:46,6,5.869999886,262.25,264.6166667,277.2,55,319.9383362,1588.206653,9,33,27.03333333,191.5200007,13.13666682,58,58,58,35.3,48,52,49,400.5166667,400.05,399.6166667,Run
2020-02-10 6:47,6,5.989999771,361.75,365.6333333,377.8,55,440.209995,1730.393333,9,33.63333333,27.58333333,187.6583333,14.30333344,58.03333333,57.88333333,58,36.03333333,48,52,49,399.3,399.7666667,398.55,Run
2020-02-10 6:48,7,5.960000038,284.3,287.2166667,297.9333333,55,346.0850037,1646.746659,9,34.21666667,27.4,190.8483327,13.61166677,58.05,57.78333333,57.95,37,48,52,49,399.7833333,399.9166667,399.1166667,Run
2020-02-10 6:49,6,6.309999943,353.6666667,356.7166667,368.8,55,428.4616664,1767.489994,9,33.75,27.03333333,190.5399989,14.56833337,58,57.4,57.88333333,35.83333333,48,52,49,400.3,400.3333333,399.3833333,Run
2020-02-10 6:50,6,6.429999828,227.3833333,230.2,241.1666667,55,277.4833382,1564.150004,9.45,31.51666667,27.13333333,190.0683332,12.92666661,58,57.63333333,57.41666667,33.51666667,48,52,49,400.0333333,400.0833333,399.2833333,Run
2020-02-10 6:51,4,6.279999733,219.7666667,222.2,233.5666667,55,267.1833359,1522.246661,9.783333333,31,27,188.7716677,12.58166674,58,57.58333333,57.38333333,33.7,48,52,49,399.75,400,399.1666667,Run
2020-02-10 6:52,5,5.779999733,278.85,281.4,293.2666667,55,339.2116679,1640.121678,9.166666667,31.53333333,27,190.7316673,13.51666667,57.95,57.05,57.23333333,34.3,48,52,49,399.8166667,400,398.9833333,Run
2020-02-10 6:53,6,6.239999771,267.8333333,270.6333333,282.1666667,55,327.0283356,1598.603341,9,32.11666667,27,191.2683314,13.21499985,57.55,57.3,57,35,48,52,49,400.6166667,400.0833333,399.6166667,Run
2020-02-10 6:54,5,6.360000134,247.55,250.7833333,262.7166667,55,301.6750003,1617.91333,9,33,27,191.3150002,13.33833342,57.26666667,57,57,35.78333333,48,52,49,399.4333333,399.7166667,398.7166667,Run
2020-02-10 6:55,5,6.509999752,195.3833333,197.9166667,208.9833333,55,238.4433329,1576.509996,9,33.61666667,27,192.4266675,13.02833333,57.55,57,57,36,48,52,49,399.7166667,399.9666667,399,Run
2020-02-10 6:56,4,6.289999962,293.6,295.55,307.4166667,55,356.4949994,1577.236672,9,34.03333333,27,189.9,13.00333339,57.33333333,57,57,36.78333333,48,52,49,400.25,399.9666667,399.5,Run
2020-02-10 6:57,7,6.409999847,315.0833333,317.75,330.55,55,382.7516652,1712.584998,9,34.43333333,27,189.2616684,14.14000003,57,57,57,36.35,48,52,49,398.5833333,399.7,398.0333333,Run
2020-02-10 6:58,6,6.619999886,295.6,298.1,310.85,55,359.875,1630.996653,9.2,32.18333333,27,190.3750013,13.48666657,57,57,57,34.35,48,52,49,399.5,399.75,398.6666667,Run
2020-02-10 6:59,7,6.550000191,385.2833333,387.4333333,400.2,55,467.381661,1789.208329,10,31,27,189.9383347,14.7449999,57,56.5,57,33.43333333,48,52,49,400.0666667,400.0166667,399.4166667,Run
2020-02-10 7:00,8,7.019999981,431.45,434.1833333,446.6,55.28333333,523.9699961,1791.25001,9.45,31.21666667,27,193.0249992,14.81166666,57,56.71666667,56.75,34.08333333,48,52,49,400.1166667,400.2333333,399.2833333,Run
2020-02-10 7:01,7,7.309999943,267.0166667,269.7666667,281.65,56,325.4983332,1614.601681,9.25,32,27,192.5283346,13.34166671,57,56.63333333,56.61666667,34.88333333,48,52,49,399.8166667,399.8833333,398.9833333,Run
