,발전량,센서풍속,발전기전류A,발전기전류B,발전기전류C,기어오일온도,발전기출력,발전기속도,내부온도,냉각수온도,하이드로릭오일온도,피치압력,로터속도,권선온도A,권선온도B,권선온도C,변압기온도BUS,변압기온도A,변압기온도B,변압기온도C,발전기전압A,발전기전압B,발전기전압C,발전기운전상태
2020-02-02 21:01,0,4.159999847,22.63333333,22.68333333,26.01666667,55,15.95166653,1200.490023,7,33.43333333,34,193.3133339,9.941666444,49,49,49,35,50,54,51,397.8333333,399,397.0833333,Run
2020-02-02 21:02,1,3.359999895,17.43333333,17.53333333,20.13333333,55,8.728333271,1196.138318,7,34,33.9,193.4149991,9.88166639,49,48.56666667,48.81666667,35.6,50,54,51,398,399,397.4166667,Run
2020-02-02 21:03,0,3.910000086,26.83333333,25.25,24.1,55,-24.71166665,1197.626668,7,34.1,33,189.95,9.921666416,48.05,48,48,36,50,54,51,397.7833333,399,397.4333333,Run
2020-02-02 21:04,0,4.599999905,21.55,19.51666667,22.13333333,54.88333333,-12.10333304,1211.641669,7,34.1,33,190.3933311,10.00666669,48,48,48,34.4,50,54,51,398.8666667,399.8333333,398.45,Run
2020-02-02 21:05,0,4.289999962,48.63333333,49.68333333,53.03333333,54,53.39666634,1195.781653,7,31.15,33,196.7133324,9.876666594,48,47.96666667,48,32.38333333,50,54,51,398.05,399.1666667,397.7166667,Run
2020-02-02 21:06,0,3.829999924,27,25.88333333,25.76666667,54,-16.99833311,1195.555005,7,30.35,33,195.3100011,9.866666476,47.73333333,47,47.15,32.1,50,54,51,398,399,397.0833333,Run
2020-02-02 21:07,0,4.240000248,31.06666667,29.35,29.2,54,-28.35166659,1198.294995,7,31,33,189.3933342,9.896666384,47,47,47,32.71666667,50,54,51,398.2666667,399.4333333,397.4333333,Run
2020-02-02 21:08,0,3.369999886,20.86666667,18.76666667,21.06666667,54,-12.74833366,1204.323344,7,31,33,189.6716652,9.936666711,47,47,47,32,50,54,51,399,399.9,398.1666667,Run
2020-02-02 21:09,0,4.449999809,73.88333333,73.43333333,77.51666667,54,73.71333415,1216.95167,7,31.01666667,33,193.8816676,10.04166662,46.38333333,46.13333333,46.21666667,32.71666667,50,54,51,398.4,399.7333333,398.25,Run
2020-02-02 21:10,1,4.009999752,82.5,83.95,88.25,54,100.3216672,1232.781665,7,32,33,196.1666654,10.18333322,46,46,46,34,50,54,51,398.2333333,399.75,397.9166667,Run
2020-02-02 21:11,1,4.349999905,27.2,28.01666667,31.16666667,54,26.11333329,1197.86335,7,32.53333333,33,195.8816633,9.913333305,46,46,46,34.13333333,50,54,51,398,399.5,397.9333333,Run
2020-02-02 21:12,1,4.869999886,27.01666667,28.23333333,31.9,54,28.99833298,1197.330003,7,33,33,197.0450005,9.896666527,46,46,46,35,50,54,51,398,399.7333333,397.9666667,Run
2020-02-02 21:13,0,3.880000114,31.58333333,32.05,35.13333333,54,28.01666702,1204.619983,7,33.53333333,33,194.0066668,9.939999819,45.8,45.38333333,45.55,35.01666667,50,54,51,398,399.6166667,397.8666667,Run
2020-02-02 21:14,2,4.869999886,148.9333333,149.9,154.0333333,54,180.5950001,1384.706673,7,34,33,190.9683334,11.40500003,45.56666667,45,45,36.11666667,49.8,54,51,399.0166667,400,398.25,Run
2020-02-02 21:15,3,5.610000134,92.23333333,93.8,97.86666667,54,112.2199992,1233.204993,7,34.5,33,190.2900017,10.18666663,45.03333333,45,45,36.51666667,49.36666667,54,51,398.1333333,399.4666667,397.9166667,Run
2020-02-02 21:16,1,4.840000153,76.05,78.58333333,81.63333333,54,92.24666532,1255.475006,7,32.81666667,33,189.6133354,10.37666651,45.05,45,45,34.01666667,49.05,53.46666667,51,398.4166667,399.25,397.8833333,Run
2020-02-02 21:17,1,4.309999943,44.26666667,46.03333333,50.11666667,54,50.65166575,1215.666685,7,30.46666667,33,189.8950002,10.04499993,45,45,45,32.15,49,53.08333333,51,398,399,397.4333333,Run
2020-02-02 21:18,1,4.679999828,63.6,65.51666667,69.2,54,76.34999898,1203.794999,7,30.93333333,33,192.0766652,9.960000086,45,45,45,33,49,53,51,398,399.0166667,397.6166667,Run
2020-02-02 21:19,3,4.490000248,163.5,164.4166667,168.8333333,54,199.5716662,1468.580015,7,31.46666667,33,191.5566668,12.09833337,44.91666667,45,45,33.95,49,53,50.53333333,398.9666667,399.6666667,398.4166667,Run
2020-02-02 21:20,3,4.659999847,128.0333333,129.6166667,133.8166667,54,155.6116669,1265.889996,7,32.28333333,33,196.150001,10.50000005,45,44.55,44.96666667,34.86666667,49,53,50.6,398.3166667,399.4666667,398.1,Run
2020-02-02 21:21,2,5.570000172,130.75,132.1333333,136.05,54,158.7616679,1273.161676,7,33,33,193.0583336,10.48833335,44.75,44.5,44.16666667,35.45,49,53,50.33333333,398.6166667,399.6166667,398.2833333,Run
2020-02-02 21:22,3,5.170000076,142.55,143.75,146.2166667,54,173.7300006,1228.690009,7,33.95,33,190.0683337,10.15833338,44.41666667,44.08333333,44,36.36666667,49,53,50.08333333,398.5,400,398.0666667,Run
2020-02-02 21:23,2,4.929999828,108.1,109.4833333,113.3,54,131.1999996,1238.544975,7,34.5,32.23333333,189.525,10.24333332,44.71666667,44,44,36.51666667,49,53,50.31666667,398.2333333,400,398.15,Run
2020-02-02 21:24,3,5.670000076,199.2333333,199.95,204.1666667,54,240.8899999,1353.810002,7,32.93333333,32,189.993335,11.16166666,44.61666667,44.25,44.45,34.71666667,49,53,50.16666667,399.5333333,400,398.7833333,Run
2020-02-02 21:25,4,6.389999866,151.35,152.2833333,156,54,183.5583341,1339.026676,7,31.3,32,192.6683332,11.06000005,44.83333333,44.61666667,44.83333333,33.46666667,49,53,50.03333333,399.3833333,399.9666667,398.8,Run
2020-02-02 21:26,3,5.570000172,119.1666667,120.9666667,125.1666667,54,145.1383336,1208.821678,7,31.28333333,32,191.3050003,9.986666775,45,45,45,33.78333333,49,53,50.21666667,398.4166667,399.7,398,Run
2020-02-02 21:27,2,5.690000057,120.3333333,121.55,126.0666667,54,145.9700002,1215.756673,7,32.18333333,32,192.7300016,10.04166671,45,45,45,34.68333333,49,53,50.08333333,398.1,399.6666667,397.9166667,Run
2020-02-02 21:28,4,5.460000038,203.7,204.1166667,208.6333333,54,246.4433347,1425.651664,7,33.11666667,32,188.7800006,11.72499992,45,45,45,35.93333333,49,53,50.2,399.5666667,400,398.65,Run
2020-02-02 21:29,4,5.809999943,180.7,181.7333333,185.7166667,54,219.1116692,1394.033321,7,34.03333333,32,193.5666677,11.4883333,45.18333333,45,45,36.86666667,49,53,50.13333333,399.2333333,399.9166667,398.5166667,Run
2020-02-02 21:30,4,5.949999809,152.9333333,154.1,157.9333333,54,185.1700013,1302.205009,7,34.55,32,192.3600011,10.80166659,45.7,45,45.08333333,36.35,49,53,50.25,398.3833333,399.3833333,398.1666667,Run
2020-02-02 21:31,2,5.809999943,99.95,101.7,105.5333333,54,121.2316657,1256.950004,7,32.56666667,32,190.9266665,10.38000005,45.58333333,45.7,45.45,34.18333333,49,53,50.08333333,398.5,399.5833333,398.1666667,Run
2020-02-02 21:32,2,6.070000172,182.3166667,183.4,187.15,54,219.3133358,1393.945005,7.25,31,32,189.1650009,11.46833336,45.66666667,45.66666667,46,33.2,49,53,50,398.95,399.7833333,398.3333333,Run
2020-02-02 21:33,5,6.269999981,261.35,262.0833333,266.1833333,54,315.3633303,1519.193339,7.083333333,31.43333333,32,190.8633306,12.51666673,46,46,46,34.36666667,49,53,50,399.1166667,400,398.45,Run
2020-02-02 21:34,5,6.130000114,186.7833333,187.85,192.0666667,54,226.6200017,1376.193337,7,32.45,32,191.7633339,11.39500003,46.11666667,46,46,35.53333333,49,53,50,399.1333333,399.9166667,398.3,Run
2020-02-02 21:35,4,5.71999979,253,253.6166667,257.5333333,54,305.5516663,1522.358335,7,33.61666667,32,189.7200022,12.53499986,46.18333333,46.3,46.05,36.53333333,49,53,50,399.5833333,400,398.6333333,Run
2020-02-02 21:36,5,6.019999981,243.7166667,244.2,248.5666667,54,294.5666679,1550.329999,7,34.55,32,192.884997,12.75666671,47,46.91666667,47,37,49,53,50,399.7833333,399.9,398.8166667,Run
2020-02-02 21:37,5,6,268.5833333,268.8666667,273.1666667,54,324.204999,1481.241675,7,33.6,32,191.479999,12.26166666,47,47,47,35.68333333,49,53,50,399.5166667,400,398.6666667,Run
2020-02-02 21:38,6,5.869999886,281.6333333,282.1,286.1833333,54,339.781664,1596.258329,7.416666667,31.83333333,32,191.8016663,13.16166671,47.11666667,47,47,34.36666667,49,53,50,399.45,399.9,398.7833333,Run
2020-02-02 21:39,5,5.989999771,197.5333333,198.4666667,202.1333333,54.86666667,239.2049998,1457.334977,7.833333333,31.03333333,32,193.6149976,12.02000004,47.66666667,47.36666667,47.95,34,49,53,50,399.1166667,399.8333333,398.6666667,Run
2020-02-02 21:40,3,6.369999886,257.65,258.2333333,262.3,55,311.2050001,1489.751666,7,32.13333333,32,188.5450015,12.28000005,48,48,48,35.18333333,49,53,50,399.25,400,398.5666667,Run
2020-02-02 21:41,6,6.170000076,265.1333333,265.6,270.05,55,319.9100006,1475.849994,7,33.2,32,192.1183334,12.19999987,48,48,48,36.36666667,49,53,50,399.0833333,400,398.25,Run
2020-02-02 21:42,6,6.460000038,263.9833333,264,268.7333333,55,318.8866674,1609.168315,7,34.3,31.91666667,196.9466693,13.28333335,48.08333333,48.13333333,48,37,49,53,50,399.6333333,400.1666667,398.7333333,Run
2020-02-02 21:43,4,6.420000076,221.5833333,222.55,226.5,55,268.150001,1468.765007,7,34.25,32,196.0349998,12.1133334,48.73333333,48.58333333,48.76666667,36.25,49,53,50,399.9666667,400.15,399.0166667,Run
2020-02-02 21:44,5,6.220000267,227.8666667,228.2833333,232.6166667,55,275.5733345,1554.224996,7.383333333,32.45,32,197.9916669,12.82499986,48.88333333,49,49,34.61666667,49,53,50,399.4166667,400,398.6166667,Run
2020-02-02 21:45,5,7.070000172,304.5,304.8666667,309.15,55,366.9099978,1601.994999,8,31.03333333,32,198.7566663,13.22333323,49.2,49,49,33.91666667,49,53,50,399.5166667,400,398.8,Run
2020-02-02 21:46,5,6.710000038,200.1333333,201.0833333,205.25,55,242.428334,1372.415002,7.716666667,31.53333333,32,197.401666,11.37833331,50,49,49,34.61666667,49,53,50,398.8333333,399.9166667,398.2166667,Run
2020-02-02 21:47,5,6.539999962,315.9166667,316.05,320.5833333,55,381.370003,1589.480009,7.083333333,32.7,32,197.4233335,13.05166682,50.36666667,49.86666667,49.53333333,36.06666667,49,53,50,400.0166667,400.1333333,399.1666667,Run
2020-02-02 21:48,8,6.349999905,395.8666667,395.3166667,399.9166667,55,476.6416712,1721.693337,7,33.8,32,196.6966662,14.21499998,50.23333333,50,50,37.45,49,53,50,399.9833333,400.3166667,399.2333333,Run
2020-02-02 21:49,7,6.429999828,362.3166667,362.0666667,366.6833333,55,437.059993,1622.636688,7,34.66666667,32,198.3700017,13.39999998,51,50,50,37.55,49,53,50,399.8833333,400.3833333,399.3833333,Run
2020-02-02 21:50,9,6.710000038,429.35,428.7333333,433.0333333,55.3,517.511677,1791.065009,7.133333333,33.38333333,32,196.4900002,14.8266669,51.61666667,50.95,50.7,36.3,49,53,50,400.5666667,400.6166667,399.65,Run
2020-02-02 21:51,8,7.25,425.4166667,425.25,429.5,56,513.1316737,1725.111656,7.833333333,31.91666667,32.46666667,196.6616661,14.19499998,52,51,51,35.11666667,49,53,50,399.9666667,400.4666667,399.4333333,Run
2020-02-02 21:52,7,6.650000095,287.3166667,287.5333333,291.95,56,347.4633319,1544.505009,8,31.13333333,33,198.4649999,12.74166676,52.48333333,51.53333333,51.95,34.51666667,49,53,50,399.6333333,400.0833333,399,Run
2020-02-02 21:53,5,6.369999886,205.7666667,206.55,210.6333333,56,248.5850004,1365.343343,7.25,32.38333333,33,197.503333,11.26833336,52.88333333,52,52,35.38333333,49,53,50,399.3333333,400,398.75,Run
2020-02-02 21:54,4,6.429999828,219.0666667,219.4166667,223.7833333,55.71666667,264.7283333,1355.473315,7.116666667,33.53333333,33,197.0550001,11.15333338,53,52,52,36.28333333,49,53,50.03333333,399.5333333,400.3333333,398.9,Run
2020-02-02 21:55,5,6.260000229,235.95,236.5166667,240.7666667,55,285.451666,1377.990009,7,34.58333333,33,197.6466644,11.4133334,53,52,52,37.16666667,49,53,50.03333333,399.3333333,400.25,398.9166667,Run
2020-02-02 21:56,4,6.289999962,233.1666667,233.8,237.7833333,55,281.7316658,1347.005007,7,33.7,33,198.9799978,11.07666658,53.23333333,52,52,36.23333333,49,53,50.1,399.6166667,400.5833333,399.2,Run
2020-02-02 21:57,6,6.349999905,319.7333333,319.25,324,55,386.0733327,1765.619987,7.416666667,32.3,33,197.7799995,14.54166671,53.38333333,52.86666667,52.55,34.53333333,49,53,50.05,399.9833333,400.6333333,399.4833333,Run
2020-02-02 21:58,5,7.239999771,223.5166667,223.7666667,228.2,55.33333333,269.8833361,1528.533325,7.983333333,31.01666667,33,198.8483327,12.66333332,53.65,53,53,33.66666667,49,53,50.01666667,399.9833333,400.6666667,399.3333333,Run
2020-02-02 21:59,5,7.139999866,210.7666667,211.4333333,215.35,55.16666667,255.2016652,1435.113342,7.583333333,31.8,33,197.5183314,11.85000013,54,53,53,34.8,49,53,50,400.1166667,400.5833333,399.5,Run
2020-02-02 22:00,4,7.059999943,186.5833333,187.6333333,191.4666667,55,225.6566645,1345.938334,7.366666667,33.01666667,33,197.0116666,11.11999997,54,53,53,35.85,49,53,50,399.6166667,400.2,399.1166667,Run
2020-02-02 22:01,4,6.710000038,199.2333333,200.0666667,203.8666667,55,241.2583326,1356.649996,7,34.13333333,33.46666667,196.6350014,11.20333336,54,53.21666667,53.03333333,37,49,53,50,399.9166667,400.0833333,399.1166667,Run
2020-02-02 22:02,3,7.099999905,144.0166667,145.2833333,148.9666667,55,174.6349988,1257.231681,7.083333333,34.55,34,198.0850011,10.39333339,54.5,53.25,54,36.26666667,49,53,50,399.2166667,400,398.75,Run
2020-02-02 22:03,2,7.929999828,77.36666667,79.43333333,82.88333333,55,94.21666616,1203.63667,7.566666667,32.65,34,194.6233317,9.939999819,54.63333333,53.93333333,54,34.05,49,53,50,398.2333333,399.9166667,398,Run
2020-02-02 22:04,3,6.610000134,160.4,161.4333333,165.4,55,194.2616661,1426.284983,7.95,31.2,34,197.1966647,11.70666677,54.33333333,53.88333333,53.91666667,33,49,53,50,399,399.9166667,398.55,Run
2020-02-02 22:05,4,7.920000076,211.4333333,212.2333333,215.85,55,255.9450035,1372.64668,7.716666667,31.38333333,34,195.7499995,11.38000007,54.91666667,54,54,34.26666667,49,53,50,399.6166667,399.95,399.1166667,Run
2020-02-02 22:06,3,6.869999886,117.8833333,119.2,122.1,55,142.0483325,1282.534998,7.033333333,32.48333333,34,197.4383334,10.5633333,55,54,54,35,49,53,50,398.5333333,399.3166667,398.3666667,Run
2020-02-02 22:07,2,6.869999886,95.73333333,97.31666667,99.96666667,55,114.5133326,1284.793317,7,33.38333333,34,197.3216688,10.58166663,55,54,54,35.3,49,53,50,398.55,399.4666667,398.25,Run
2020-02-02 22:08,2,7.039999962,76.36666667,78.41666667,81.56666667,55,92.93499997,1218.109975,7,34.05,34,198.8383311,10.08333333,55,54,54,36,49,53,50,398.2333333,399.3333333,398.1166667,Run
2020-02-02 22:09,2,8.350000381,115.1,116.7333333,120.1,54.45,139.4016661,1254.761672,7,34.45,34,198.083331,10.37000006,55,54,54,35.78333333,49,53,50,398.4166667,399.9166667,398.3333333,Run
2020-02-02 22:10,2,7.650000095,50.01666667,52.38333333,55.91666667,54,61.0916666,1196.753347,7.133333333,32.55,34,196.6350014,9.88166647,55,54,54,33.81666667,49,53,50,398.1666667,399.4833333,398,Run
2020-02-02 22:11,1,7.199999809,65.75,68.21666667,71.31666667,54,79.89833247,1205.836674,7.666666667,31.01666667,34,194.4766668,9.978333251,55,54,54.05,32.6,49,53,50,398.0833333,399.5666667,398,Run
2020-02-02 22:12,2,7.320000172,105.9,107.55,111.1833333,54,128.9933331,1205.266677,7.333333333,31.21666667,34,191.6949987,9.958333254,55.41666667,54,55,33.46666667,49,53,50,398.6333333,399.7,398,Run
2020-02-02 22:13,2,7.579999924,162.6166667,163.1,167.1833333,54,196.136665,1470.331677,7.2,32.21666667,34,193.5966682,12.07166667,55.55,54.93333333,55,34.71666667,49,53,50,399.2666667,399.9666667,398.6333333,Run
2020-02-02 22:14,5,8.699999809,191.5833333,193.1166667,196.45,54,232.7166695,1278.209989,7,33.06666667,34,191.8500003,10.61833326,55.75,54.96666667,55,35.86666667,49,53,50,399.1833333,400,398.4666667,Run
2020-02-02 22:15,3,8.140000343,152.6666667,154.0166667,157.3833333,54,184.4900002,1246.663334,7,34.15,34,187.5649989,10.28666681,56,55,55,36.73333333,49,53,50,398.7833333,399.9,398.25,Run
2020-02-02 22:16,3,7.329999924,161.7333333,162.3166667,165.15,54,193.9749999,1351.614986,7,34.53333333,34,193.758331,11.14833333,56,55,55,36.15,49,53,50,399.5,400,398.8333333,Run
2020-02-02 22:17,3,8.340000153,173.6,174.7666667,178.35,54,210.4583313,1348.240009,7.25,32.56666667,34,197.7549983,11.13499997,56.05,55.38333333,55.21666667,34.53333333,49,53,50,399.0833333,399.9166667,398.5,Run
2020-02-02 22:18,4,7.730000019,184.6166667,185.4333333,189.4833333,54,223.0466657,1434.405011,7.65,31.2,34,197.7766652,11.83166664,56.45,55.33333333,56,33.33333333,49,53,50,399.25,399.95,398.4166667,Run
2020-02-02 22:19,5,8.440000534,238.1333333,238.8333333,242.9833333,54,287.6716634,1399.696659,7.5,31.38333333,34,197.0900002,11.56499998,56.8,56,56,34.46666667,49,53,50,398.9166667,399.9666667,398.3333333,Run
2020-02-02 22:20,3,8.31000042,174.7666667,175.9833333,179.8666667,54.5,211.3199991,1263.758327,7.283333333,32.63333333,34,197.7383331,10.39333336,57,56,56,35.38333333,49,53,50,398.4333333,399.75,398.2166667,Run
2020-02-02 22:21,5,8.859999657,282.75,282.7833333,286.8666667,54.06666667,340.7966629,1605.598336,7,33.8,34,198.5266678,13.24666665,57,56.13333333,56,36.71666667,49,53,50,399.8666667,400,399.2666667,Run
2020-02-02 22:22,6,9.069999695,309.2833333,308.8833333,313.4166667,55,373.2583332,1598.471663,7,34.58333333,34.1,196.0350014,13.21166662,57.71666667,56.23333333,56.9,37.03333333,49,53,50,399.4166667,400.3333333,399.15,Run
2020-02-02 22:23,5,8.690000534,200.9,201.3166667,205.2,55,242.6733365,1429.614988,7.3,33.45,34.88333333,196.8616661,11.7816665,57.75,57,57,35.61666667,49,53,50,399.6333333,400.0833333,399.0833333,Run
2020-02-02 22:24,5,8.609999657,247.4666667,248.0166667,252.1833333,55,298.481665,1495.658313,8,31.81666667,35,198.0833341,12.30333322,58,57,57,34.28333333,49,53,50,399.2,400,398.6666667,Run
2020-02-02 22:25,5,9.109999657,248.35,249.05,252.6333333,55,300.1599963,1438.175004,8,31.05,35,197.2366659,11.89833341,58,57,57,34.13333333,49,53,50,399.4333333,400,398.85,Run
2020-02-02 22:26,5,8.670000076,254.9333333,254.9166667,259.15,55,307.3550021,1616.518333,7.733333333,32.15,35,198.1100001,13.3416666,58.46666667,57.26666667,57.46666667,35,49,53,50,399.3,400,398.7666667,Run
2020-02-02 22:27,5,8.369999886,293.3666667,293.7666667,297.85,55,353.953332,1469.578328,7.65,33.13333333,35,198.6883347,12.15000003,58.15,57.73333333,58,36.28333333,49,53,50,399.35,400.1666667,398.8166667,Run
2020-02-02 22:28,6,9.460000038,300.6333333,301.25,305.2833333,55,357.1033318,1538.680017,7.366666667,34.31666667,35,198.198334,12.6383333,59,58,58,37.63333333,49,53,50,399.4333333,400.2666667,398.9166667,Run
2020-02-02 22:29,6,8.819999695,258.85,258.9333333,262.8666667,55,312.223336,1432.321686,7.733333333,34.43333333,35,196.1533333,11.82499995,59.16666667,58,58.08333333,36.61666667,49,53,50,399.8166667,400.0666667,399.2333333,Run
2020-02-02 22:30,7,7.880000114,326.0333333,325.7,329.8666667,55,392.831665,1668.543331,8,32.63333333,35,196.0616669,13.73833337,59.21666667,58.63333333,58.3,35.3,49,53,50,399.6666667,400.0166667,399.0166667,Run
2020-02-02 22:31,5,8.069999695,253.5333333,254.1833333,258.2833333,55,306.1949984,1514.255005,8,31.18333333,35,196.9699992,12.57166667,59.43333333,58.75,58.91666667,34,49,53,50,399.0166667,399.9166667,398.8333333,Run
2020-02-02 22:32,4,8.449999809,198.3833333,199.3833333,203.15,55,239.97167,1287.348338,8,31.56666667,35,198.1016683,10.64666659,59.68333333,58.68333333,58.91666667,34.61666667,49,53,50,399.45,399.9166667,398.6833333,Run
2020-02-02 22:33,5,8.020000458,255.25,256,259.7166667,55,307.9749957,1449.340009,7.533333333,32.55,35,197.7833333,11.94500008,59.38333333,58.75,58.41666667,36,49,53,50,399.55,400,398.9166667,Run
2020-02-02 22:34,5,8.550000191,208.5,209.45,213.1,55,252.2816661,1358.18335,7.166666667,33.8,35,197.9166659,11.23999993,59.28333333,58.15,58.45,36.98333333,49,53,50,399.7333333,400.1,399.4333333,Run
2020-02-02 22:35,4,8.619999886,301.8833333,302.4833333,306.2166667,55,364.2816638,1500.993327,7,34.66666667,35,198.0633324,12.32833347,59.25,58.1,58,37.35,49,53,50,399.6833333,400.25,399.3333333,Run
2020-02-02 22:36,7,8.940000534,267.15,267.4666667,271.4666667,55,322.8383331,1420.478347,7.333333333,32.88333333,35.5,196.8300013,11.78166671,59.15,58,58,35.65,49,53,50,399.8833333,400.45,399.3833333,Run
2020-02-02 22:37,5,7.900000095,260.25,260.8166667,264.45,55,313.8233315,1543.008352,8,31.35,35.31666667,197.3216665,12.67166675,59.01666667,58,58,34.08333333,49,53,50,399.9833333,400.4166667,399.4833333,Run
2020-02-02 22:38,6,8.729999542,304.5333333,304.4333333,308.45,55,367.6433334,1550.92168,7.566666667,31.21666667,36,196.2633321,12.81833329,59,58,58,34.81666667,49,53,50,400.1666667,400.55,399.65,Run
2020-02-02 22:39,5,8.659999847,263.3333333,263.75,267.2666667,55,317.8183309,1469.399994,7.116666667,32.46666667,36,199.5283356,12.10500011,58.91666667,58,58,35.8,49,53,50,400.2333333,400.75,399.6666667,Run
2020-02-02 22:40,5,9.840000153,184.4333333,185.35,189.5666667,55,225.9966632,1249.441675,7,33.5,36,196.3466672,10.34166665,58.75,58,58,36.83333333,49,53,50,399.2833333,400.1,399.1,Run
2020-02-02 22:41,4,9.460000038,235.6,236.1,240.3333333,55,285.1666598,1394.43667,7,34.56666667,36,196.3316673,11.49666651,58.51666667,57.35,57.68333333,37.5,49,53,50,400.1666667,400.5833333,399.5833333,Run
2020-02-02 22:42,5,9.029999733,238.45,239.2,242.9666667,55,288.2583313,1391.379991,7.166666667,33.61666667,36,198.7583331,11.44833341,58.33333333,57.33333333,57,36.28333333,49,53,50,399.6666667,400.25,399.1666667,Run
2020-02-02 22:43,5,9.079999924,270.65,271.65,274.9833333,55,327.8949982,1423.523338,7.816666667,31.55,36,197.0899999,11.80166658,58,57,57,34.53333333,49,53,50,400.1333333,400.3666667,399.65,Run
2020-02-02 22:44,7,9.510000229,368.5833333,368.6166667,372.8666667,55,444.7299967,1611.64,8,31.06666667,36,198.4883316,13.29999992,58.16666667,57,57,35.15,49,53,50,400.3166667,400.25,399.4166667,Run
2020-02-02 22:45,6,9.770000458,282.9,283.3,287.0666667,55,342.3933342,1425.315015,7.833333333,32.31666667,36,195.9099998,11.77833333,58,57,57,36.05,49,53,50,400.5833333,400.65,399.6666667,Run
2020-02-02 22:46,6,9.470000267,445.4666667,445.5166667,449.4666667,55,537.0116638,1689.046676,7.2,33.46666667,36,196.8250015,13.89000012,57.91666667,57,57,37.55,49,53,50,400.7333333,400.85,399.7333333,Run
2020-02-02 22:47,11,9.420000076,400.4666667,400.9666667,404.7166667,55,482.9800003,1639.844991,7.083333333,34.5,36,198.0499977,13.54166652,58,57,57,38.33333333,49,53,50,400.4166667,400.9166667,399.6833333,Run
2020-02-02 22:48,8,10.34000015,441.0833333,441,444.9166667,55.23333333,531.7716639,1779.256655,7.233333333,33.85,36,196.3933324,14.71833329,58.16666667,57,57,37.18333333,49,53,50,400.5833333,400.8333333,399.75,Run
2020-02-02 22:49,7,9.930000305,331.9833333,332.55,336.7166667,56,401.718336,1517.734993,8,31.95,36,196.8133336,12.53166656,58,57,57,35.35,49,53,50,400.8333333,400.8333333,399.8333333,Run
2020-02-02 22:50,7,10.31000042,357.8,358.1833333,362.2833333,56,432.1050028,1583.335006,8,31,36,196.6066658,13.08666668,58,57,57,34.8,49,53,50,400.2333333,400.65,399.4833333,Run
2020-02-02 22:51,8,9.479999542,332.7166667,333.1833333,336.7,56,399.9450022,1536.344995,7.516666667,32.3,36,196.7749987,12.68333341,57.91666667,57,57,36.15,49,53,50,400.2666667,400.5833333,399.5833333,Run
2020-02-02 22:52,6,10.15999985,372.1166667,372.4666667,376.7166667,56,448.8416692,1599.253351,7.166666667,33.58333333,36,197.7316648,13.1583334,57.83333333,57,57,37.5,49,53,50,400.2166667,400.4833333,399.5666667,Run
2020-02-02 22:53,8,9.989999771,406.6666667,406.5833333,410.9333333,56,490.5333359,1711.338328,7,34.75,36,197.2549998,14.08000008,57.75,57,57,37.76666667,49,53,50,400.0833333,400.5833333,399.3333333,Run
2020-02-02 22:54,9,10.22999954,478.5666667,478.9333333,482.8166667,56,577.475002,1695.52334,7.166666667,33.1,36,198.724999,14.00666655,57.6,57,57,36.18333333,49,53,50,400.1166667,400.3333333,399.4333333,Run
2020-02-02 22:55,11,9.940000534,631.3333333,631,634.9166667,56,760.8416677,1857.680009,7.816666667,31.43333333,36,198.1716652,15.34333355,58.06666667,57,57,35.66666667,49,53,50,400.75,400.8333333,400,Run
2020-02-02 22:56,12,10.85999966,508.4333333,508.05,515.9,56,609.3733384,1817.928328,7.783333333,31.55,36.08333333,196.6799998,14.99999989,58,57.65,57.33333333,36.26666667,49,53,50,400.3333333,400.5,399.5833333,Run
2020-02-02 22:57,13,10.22999954,808.5166667,808.7333333,822.4,56.4,976.2549856,1963.840021,7.316666667,33.06666667,36,196.8116669,16.23499997,58.5,57.25,57.48333333,36.66666667,49,53,50,400.0166667,400.0166667,399.2666667,Run
2020-02-02 22:58,16,10.5,865.8166667,867.3666667,880.8166667,57,1046.346671,1926.201652,7.15,34,36,197.6983317,15.91166668,58.31666667,57.51666667,57.15,37.56666667,49,53,50,400.5833333,400.4166667,400.0833333,Run
2020-02-02 22:59,18,11.10000038,694.7833333,696.4833333,710.2,57,840.3450053,1934.603349,7.016666667,34.65,36,194.1800013,15.96833366,58.26666667,57.65,57.51666667,37.51666667,49,53,50.25,400.4166667,400.25,399.5166667,Run
2020-02-02 23:00,14,9.149999619,893.75,895.3,908.65,57.15,1078.055003,1968.334987,7.733333333,32.78333333,36,191.7033338,16.25499973,58.6,57.31666667,57.81666667,35.85,49,53,50.4,400.0833333,400,399.0833333,Run
2020-02-02 23:01,20,11.01000023,1086.016667,1087.733333,1101.416667,58,1310.661674,1969.945009,8,31.18333333,36,191.0099993,16.27166656,58.91666667,58,57.91666667,35.4,49,53,51,400.0833333,400,399.35,Run
2020-02-02 23:02,25,11.28999996,1069.5,1071.2,1085.233333,58,1291.453335,1969.413334,8,31.91666667,36,190.9000018,16.27499978,59.25,58.75,58.16666667,36.5,49.98333333,53,51,400.0833333,400.0833333,399.5833333,Run
2020-02-02 23:03,21,10.39999962,1013.916667,1015.25,1027.666667,58,1223.866674,1968.583323,8,33.58333333,36,188.9749997,16.27499994,59.91666667,59.16666667,59,37.75,50,53.83333333,51,400,400,399.5,Run
